FIPS,x,y,caves,WNS,tau,area,sr,Hibernate,MaherWNS
46101,-53607.92878,730257.1777,0,Inf,257.0833333,1349.46,6,3,Inf
46103,-544820.0784,747679.6589,40,Inf,270.625,7211.04,10,6,Inf
46105,-505872.74,910653.3003,0,Inf,281.0172414,7496.51,8,5,Inf
46107,-311438.9885,852566.0227,0,Inf,259.875,2340.66,5,2,Inf
46109,-73539.91626,908922.8368,0,Inf,256.7916667,2986.97,6,3,Inf
46111,-167006.6928,732011.4221,0,Inf,246.8125,1478.13,5,2,Inf
46113,-528413.3136,671781.2578,0,Inf,265.5263158,5456.08,8,5,Inf
46115,-185001.7414,834294.6034,0,Inf,261.8333333,3923.61,5,2,Inf
46117,-376475.9435,782926.0474,0,Inf,244,3878.65,7,4,Inf
46119,-326574.8071,814359.9992,0,Inf,255.4736842,2763.86,6,3,Inf
46121,-381283.4784,647056.2355,0,Inf,261.6153846,3617.9,8,5,Inf
46123,-313048.1912,661240.2419,0,Inf,250.5483871,4205.93,6,3,Inf
46125,-93131.77971,650143.1632,0,Inf,241.25,1693.24,6,3,Inf
46127,-52735.38379,597147.1972,0,Inf,239.2,1284.6,6,3,Inf
46129,-314504.0961,893095.5033,0,Inf,258.2857143,1878.9,5,2,Inf
46135,-114754.3387,616177.3092,0,Inf,240.5,1389.75,6,3,Inf
46137,-445809.9217,850312.3437,0,Inf,259.9714286,5062.82,7,4,Inf
47001,1050055.161,-89191.45699,54,7,193.375,956.384,12,8,8
47003,855777.7853,-177843.9452,49,7,182,1211.87,13,9,8
47005,708642.4948,-130995.5143,0,Inf,170.4,1196.53,13,10,Inf
47007,967721.9397,-157349.6142,25,Inf,191.3333333,1012.44,13,9,Inf
47009,1079836.864,-134613.4574,80,3,190.7692308,1599.85,12,8,4
47011,1003379.729,-204264.6412,3,Inf,186,837.572,13,8,Inf
47013,1051228.75,-56421.82522,39,6,211.8,1233.38,12,9,7
47015,889046.7149,-142571.0112,124,6,193,678.209,12,9,7
47017,674510.1139,-144823.4173,1,Inf,177.25,1571.09,13,10,Inf
47019,1229181.574,-44600.57517,68,3,206,955.981,11,8,4
47021,792790.8169,-101041.1418,31,Inf,180.7142857,774.77,13,10,Inf
47023,662302.604,-206458.9764,0,Inf,181,760.841,14,10,Inf
47025,1091052.703,-42287.78681,136,6,213.7142857,1067.53,13,10,7
47027,926707.7215,-55953.94668,31,Inf,165.125,743.522,12,9,Inf
47029,1148085.182,-98994.48107,50,Inf,190.25,1140.98,11,8,Inf
47031,891085.0501,-177681.681,63,Inf,192.5,1184.51,13,9,Inf
47033,611614.5763,-165190.0419,0,Inf,169.75,665.431,12,9,Inf
47035,980149.731,-117659.7757,135,5,193.0666667,1768.83,12,9,6
47037,820136.754,-108497.3342,96,Inf,175.6,1458.93,13,10,Inf
47039,707068.4107,-182102.3327,18,Inf,184.5,780.997,13,10,Inf
47041,906343.4184,-121632.4392,102,7,193.3333333,876.107,12,9,8
47043,769438.2476,-115919.839,25,6,183.1111111,1303.21,13,10,7
47045,585432.6122,-140559.9721,0,Inf,161.4545455,1397.72,12,9,Inf
47047,594213.6172,-237471.6608,0,Inf,169.6153846,1815.48,14,9,Inf
47049,980860.8609,-68257.26455,425,2,191.3,1268.69,12,9,3
47051,893232.0343,-215799.1994,400,5,181.7,1488.86,14,9,6
47053,630538.6797,-144602.8088,0,Inf,176.6153846,1602.13,12,9,Inf
47055,808263.4079,-219598.2325,21,Inf,187.8181818,1558.91,15,10,Inf
47057,1108835.107,-65143.61766,71,Inf,198.25,915.056,11,8,Inf
47059,1168453.722,-67090.37272,94,6,199.8333333,1598.58,11,8,7
47061,921953.3428,-186509.2811,271,6,197,798.732,13,9,7
47063,1131072.462,-70465.01438,71,7,197,379.644,11,8,8
47065,975460.6728,-204612.0939,75,5,179,1527.19,14,9,6
47067,1128753.827,-33376.98971,67,5,208.75,624.914,12,9,6
47069,632147.1597,-233850.4819,0,Inf,176.5,1718.08,15,10,Inf
47071,704580.3348,-228739.4382,11,Inf,185.5454545,1557.52,15,10,Inf
47073,1154652.926,-40169.90326,45,5,200.4545455,1356.83,12,9,6
47075,602832.5249,-193898.4915,0,Inf,170.5,1408.19,12,9,Inf
47077,682229.7789,-179971.24,0,Inf,181.1818182,1408.69,13,10,Inf
47079,684341.992,-103658.5575,0,Inf,182.0833333,1603.55,13,10,Inf
47081,763304.8222,-155248.8096,86,6,186.1,1435.67,13,10,7
47083,735525.8241,-103659.3489,11,6,176,523.32,13,10,7
47085,735158.1513,-131537.9592,2,7,168,1349.93,13,10,8
47087,917175.3683,-77556.74803,56,6,185.2,786.296,12,9,7
47089,1118549.76,-89028.63455,97,Inf,188,694.385,12,8,Inf
47091,1252129.709,-23963.36356,25,Inf,222.5,781.405,11,8,Inf
47093,1074868.093,-99380.55671,156,Inf,187.5,1274.74,12,8,Inf
47095,578647.2672,-107911.7893,0,Inf,169.6666667,425.857,12,9,Inf
47097,571534.2817,-174437.5027,0,Inf,165.2222222,1308.65,12,9,Inf
47099,775286.8792,-220698.6854,22,6,188.75,1635.57,15,10,7
47101,763320.0223,-187254.2051,10,6,174.6,749.604,13,10,7
47103,848547.0545,-221409.3845,15,Inf,179.0833333,1555.54,14,9,Inf
47105,1043680.354,-132023.7156,20,Inf,185.8,648.966,12,8,Inf
47107,1022537.312,-171520.8073,11,Inf,193,1116.63,12,8,Inf
47109,670866.4358,-233938.5648,0,Inf,177.4545455,1473.11,15,10,Inf
47111,885229.138,-61479.59316,28,Inf,177.25,772.418,13,10,Inf
47113,641119.5721,-186527.2375,0,Inf,175.9090909,1430.82,13,10,Inf
47115,934641.0378,-213927.9244,506,6,173.8181818,1314.54,14,9,7
47117,828578.335,-185730.258,20,Inf,185.4285714,955.339,13,9,Inf
47119,798838.1693,-172951.7362,47,7,186.2307692,1621.33,13,10,8
47121,1003889.882,-165401.6971,4,6,194.3333333,477.861,12,8,7
47123,1054916.363,-165150.9738,12,Inf,190.4615385,1732.73,12,8,Inf
47125,764296.6039,-77602.52205,65,3,182.9090909,1419.92,13,10,4
47127,867465.0452,-202630.0074,12,Inf,190.6666667,386.057,14,9,Inf
47129,1009375.506,-92954.67713,0,Inf,198.6,1440.61,12,9,Inf
47131,607665.5956,-105914.8286,0,Inf,176.0909091,1477.21,12,9,Inf
47133,951253.2346,-77493.36861,337,6,191.25,1031.72,12,9,7
47135,729733.8167,-177607.5237,57,6,186.5,1283.73,13,10,7
47137,965297.0555,-50457.17994,90,7,186,465.884,12,9,8
47139,1034390.469,-204007.5056,6,7,190.5,1170.52,13,8,8
47141,934863.4788,-100553.7908,384,6,190.375,1001.39,12,9,7
47143,992915.7954,-154531.4561,9,Inf,195.8333333,969.541,12,8,Inf
47145,1024061.061,-123264.3772,45,7,192.1428571,977.503,12,8,8
47147,808872.5491,-69657.1959,170,Inf,185.7777778,1143.47,13,10,Inf
47149,856070.454,-142027.135,119,Inf,190.2727273,1577.84,13,10,Inf
47151,1018655.294,-58292.22773,5,Inf,209.6,1446.56,12,9,Inf
47153,950453.4982,-183768.7846,21,6,191,851.405,13,9,7
47155,1114211.001,-118437.5926,41,Inf,205.3636364,1663.6,12,8,Inf
47157,551803.4419,-241524.6847,0,Inf,160.8666667,1970.67,14,9,Inf
47159,893232.261,-92077.84232,84,7,189.1428571,883.026,12,9,8
47161,723403.7603,-80637.17434,11,5,177.6666667,1292.74,13,10,6
47163,1210843.93,-22691.87708,161,3,209.375,1092.02,12,9,4
47165,845945.5892,-72630.38974,32,7,182.9090909,1357.61,13,10,8
47167,561583.0016,-205750.8688,0,Inf,170.8888889,1159.11,13,9,Inf
47169,873778.3796,-78619.15969,12,Inf,182.3333333,326.165,13,10,Inf
47171,1206185.969,-68908.30753,9,Inf,203.6666667,409.591,11,8,Inf
47173,1079728.676,-66017.63966,46,6,206,613.369,11,8,7
47175,944052.7745,-150182.5013,593,3,189.8,600.887,12,9,4
47177,916705.823,-155137.8993,350,6,180,1077.45,12,9,7
47179,1197525.005,-49863.57554,39,Inf,198.6666667,855.017,11,8,Inf
47181,739603.5182,-221771.1404,26,7,191.4666667,1841.12,15,10,8
47183,647288.4467,-109793.2697,0,Inf,180.5454545,1495.59,13,10,Inf
47185,940023.9451,-124473.013,711,6,181,1013.7,12,9,7
47187,812279.1578,-140972.5821,27,Inf,184.2727273,1488.2,13,10,Inf
47189,863626.002,-106712.7143,91,Inf,188.1,1529.95,13,10,Inf
48001,32687.09533,-635842.9339,0,Inf,138.25,2821.64,10,4,Inf
48003,-621350.4443,-559300.4304,0,Inf,174.1290323,3892.04,16,8,Inf
48005,131572.2472,-696807.732,0,Inf,125.8666667,2279.52,11,5,Inf
48007,-99895.99856,-1043068.649,0,Inf,79.4,838.05,10,3,Inf
48009,-247614.0971,-431229.0248,0,Inf,162.3684211,2396.09,6,2,Inf
48011,-484909.2818,-270214.0598,5,Inf,211.2380952,2369.25,9,4,Inf
48013,-246884.9308,-957063.9674,1,Inf,110.6363636,3197.26,12,5,Inf
48015,-27446.97052,-849169.4128,0,Inf,102.1538462,1697.88,10,4,Inf
48017,-625223.8121,-361670.4564,0,Inf,220.8666667,2149.85,11,6,Inf
48019,-313762.2541,-860092.4886,47,Inf,139,2065,12,5,Inf
48021,-126294.6395,-825021.421,0,Inf,123.5,2315.44,9,4,Inf
48023,-296052.4798,-429644.2066,0,Inf,165.0625,2333.95,8,4,Inf
48025,-171288.2713,-1010732.92,0,Inf,94,2189.23,13,5,Inf
48027,-140553.2894,-720676.1012,28,Inf,118.7727273,2864.49,9,4,Inf
48029,-244311.3643,-894927.9326,187,Inf,109.3478261,3302.53,12,5,Inf
48031,-230511.0154,-805162.0199,15,Inf,135.5,1833.34,10,5,Inf
48033,-505790.1707,-517630.5404,0,Inf,165.9375,2345.5,10,6,Inf
48035,-154729.6093,-625310.424,1,Inf,144.7894737,2584.15,8,4,Inf
48037,145684.1621,-452987.254,0,Inf,143.1052632,2497.88,12,7,Inf
48039,53617.65633,-928472.9728,0,Inf,80,3849.73,8,3,Inf
48041,-29005.52206,-764295.464,0,Inf,115.4615385,1510.24,9,4,Inf
48043,-700556.5866,-831714.063,54,Inf,158.9915254,15961.2,21,11,Inf
48045,-474101.1743,-319531.2418,1,Inf,206.2105263,2333.17,9,4,Inf
48047,-221121.5461,-1163493.111,1,Inf,91.11111111,2370.76,15,5,Inf
48049,-282753.7269,-635730.2456,0,Inf,154.2380952,2467.05,8,4,Inf
48051,-59730.67928,-782390.4963,0,Inf,120.9166667,1747.8,9,4,Inf
48053,-206779.5992,-747309.5229,67,Inf,127.4761905,2583.47,10,5,Inf
48055,-156353.216,-852843.1688,83,Inf,123,1305.49,10,4,Inf
48057,-63415.21841,-1004367.622,0,Inf,73.76923077,1531.02,9,3,Inf
48059,-315984.9453,-576218.8708,0,Inf,150.0625,2333.54,7,3,Inf
48061,-154773.71,-1263175.432,0,Inf,48.45,2452.4,14,4,Inf
48063,94969.93302,-505807.6747,0,Inf,148,537.849,10,5,Inf
48065,-481852.328,-221222.64,0,Inf,215.4705882,2391.22,10,5,Inf
48067,154042.8674,-494097.4696,0,Inf,144.85,2411.62,11,6,Inf
48069,-569843.5797,-313758.2568,0,Inf,224.5625,2331.34,11,5,Inf
48071,134683.8095,-864721.2683,0,Inf,91.46153846,1632.95,9,4,Inf
48073,79047.30369,-632867.799,0,Inf,131.6818182,2841.49,12,6,Inf
48075,-383052.1134,-324136.6799,0,Inf,181.5833333,1851.83,8,4,Inf
48077,-203179.3983,-413791.5543,0,Inf,160.04,2859.47,7,3,Inf
48079,-628762.5949,-413422.5329,0,Inf,204.75,2007.23,12,7,Inf
48081,-426397.7993,-617149.1046,0,Inf,169.0625,2404.27,9,5,Inf
48083,-325576.761,-633073.671,0,Inf,154.0434783,3216.5,7,3,Inf
48085,-52835.5068,-482110.6364,0,Inf,131.0625,2323.36,8,4,Inf
48087,-386557.4122,-275216.9829,0,Inf,189,2382.45,8,4,Inf
48089,-50915.40326,-879402.8367,0,Inf,102.7777778,2522.72,11,4,Inf
48091,-220047.9747,-855270.9816,0,Inf,123.2727273,1412.8,11,5,Inf
48093,-240722.7282,-617923.1236,0,Inf,154.2777778,2503.24,8,4,Inf
48095,-366184.0517,-682358.2314,0,Inf,157.25,2589.74,8,4,Inf
48097,-111534.6365,-434327.2907,0,Inf,156.2142857,2048.27,7,3,Inf
48099,-170771.7264,-681944.6498,0,Inf,148.35,2670.63,9,4,Inf
48101,-391817.6654,-374308.1431,0,Inf,167.125,2335.55,9,5,Inf
48103,-616482.4242,-657114.0462,0,Inf,163.6,2015.17,15,8,Inf
48105,-516145.6983,-742644.2807,12,Inf,148.462963,7190.45,17,8,Inf
48107,-488129.8382,-421273.3811,0,Inf,189.5263158,2335.18,8,4,Inf
48109,-805482.1865,-640540.1929,248,Inf,180.4324324,9886.4,19,12,Inf
48111,-587147.8145,-116490.5312,0,Inf,232.6,3894.61,13,7,Inf
48113,-72522.62378,-529220.1815,0,Inf,121.8125,2338.66,8,4,Inf
48115,-553793.7322,-514874.1594,0,Inf,188,2336.9,11,6,Inf
48117,-597659.0609,-262980.3817,0,Inf,226.25,3877.4,11,5,Inf
48119,29838.9491,-459751.1945,0,Inf,116.25,719.799,9,4,Inf
48121,-103464.3478,-480142.2327,0,Inf,140.2272727,2476.33,8,4,Inf
48123,-132238.2592,-938241.3338,0,Inf,111.4117647,2350.37,10,4,Inf
48125,-440164.6307,-423611.9365,0,Inf,183.5555556,2348.02,9,5,Inf
48127,-368865.3326,-1004779.043,0,Inf,107.48,3459.07,12,5,Inf
48129,-435762.6061,-272833.8099,0,Inf,198.0625,2416.47,8,4,Inf
48131,-248524.5859,-1090657.292,0,Inf,90.96666667,4639.87,15,5,Inf
48133,-266407.6497,-574634.3455,0,Inf,150.5,2320.82,8,4,Inf
48135,-615831.2608,-608378.958,0,Inf,155.8823529,2335.59,15,8,Inf
48137,-414832.2269,-830008.4762,85,Inf,137.15,5505.65,12,5,Inf
48139,-74153.23043,-575218.5984,0,Inf,135.1764706,2376.75,8,4,Inf
48141,-963009.6687,-589053.7155,20,Inf,171.0588235,2600.82,19,12,Inf
48143,-208682.5827,-585861.4065,0,Inf,146.7083333,2907.82,7,3,Inf
48145,-88876.54118,-697724.1868,0,Inf,124.7142857,2013.2,9,4,Inf
48147,-9538.043242,-436973.3406,0,Inf,127.45,2308.41,7,3,Inf
48149,-89148.26936,-850314.7469,0,Inf,116.7894737,2546.82,9,4,Inf
48151,-409984.5851,-522684.4169,0,Inf,162.1875,2333.61,9,5,Inf
48153,-485553.1945,-370176.4553,0,Inf,192.6315789,2571.2,10,5,Inf
48155,-346765.9964,-387603.4932,0,Inf,162.6666667,1789.48,9,5,Inf
48157,21887.73657,-889523.1543,0,Inf,80.27777778,2441.83,8,3,Inf
48159,72324.87576,-482214.977,0,Inf,145.5,738.804,10,5,Inf
48161,-13805.25414,-648028.774,0,Inf,140,2327.16,9,4,Inf
48163,-303611.4468,-957923.2437,0,Inf,118.2,2940.67,12,5,Inf
48165,-617733.792,-510814.6141,0,Inf,192.5714286,3891.52,14,8,Inf
48167,100669.9956,-906231.1125,0,Inf,73.44444444,1314.26,9,4,Inf
48169,-490684.9039,-469744.9911,0,Inf,175.75,2319.76,9,5,Inf
48171,-282880.6193,-797675.1689,10,Inf,143.0416667,2748.68,9,5,Inf
48173,-519733.3496,-614435.6979,0,Inf,173.0555556,2334.41,11,6,Inf
48175,-139821.3502,-985128.757,0,Inf,98.72222222,2293.51,12,5,Inf
48177,-144799.7015,-896070.1534,0,Inf,115.6315789,2778.28,10,4,Inf
48179,-433195.7624,-224144.925,0,Inf,201.1,2404.57,9,5,Inf
48181,-62342.3589,-434284.5755,0,Inf,144.0555556,2450.67,7,3,Inf
48183,110198.576,-560523.3733,0,Inf,134.1666667,702.221,11,5,Inf
48185,998.739733,-777154.9138,0,Inf,116.125,2108.14,9,4,Inf
48187,-188457.9145,-881005.8935,0,Inf,123.6,1937.89,11,5,Inf
48189,-533455.7914,-367572.7727,0,Inf,199.6666667,2602.38,10,5,Inf
48191,-426159.7192,-321973.2038,0,Inf,187.6470588,2338.99,8,4,Inf
48193,-199234.3894,-645674.5105,0,Inf,151.625,2166.24,7,3,Inf
48195,-476370.9222,-123542.6287,0,Inf,222.9375,2382.85,10,6,Inf
48197,-341540.1275,-353497.9616,2,Inf,167.1428571,1789.64,8,4,Inf
48199,154116.8888,-798881.4278,0,Inf,118.6111111,2354.95,10,4,Inf
48201,58451.63057,-853046.478,0,Inf,89.57142857,4592.41,9,3,Inf
48203,151983.5116,-552912.3138,0,Inf,136.5294118,2367.51,11,5,Inf
48205,-590662.903,-165357.9305,0,Inf,230.7,3787.81,13,7,Inf
48207,-345564.9965,-476807.5751,0,Inf,169.6315789,2358.89,10,6,Inf
48209,-195655.0124,-828920.8674,67,Inf,121.3076923,1755.97,11,5,Inf
48211,-382199.6461,-177627.0224,0,Inf,205.4545455,2364.17,9,5,Inf
48213,14459.41409,-591303.3347,0,Inf,134.7222222,2455.84,10,4,Inf
48215,-219178.3572,-1232886.31,0,Inf,64.86206897,4118.14,16,5,Inf
48217,-106855.7589,-615448.842,0,Inf,141.5263158,2699.92,9,4,Inf
48219,-584117.4134,-416124.0893,0,Inf,199,2352.52,12,6,Inf
48221,-171126.7457,-566348.3613,0,Inf,140,1202.78,7,3,Inf
48223,40298.66365,-486581.5261,0,Inf,138.6,2097.44,10,5,Inf
48225,53813.98459,-691539.6636,0,Inf,134.6521739,3226.06,11,5,Inf
48227,-508951.2186,-566308.1479,1,Inf,164.9444444,2341.76,10,6,Inf
48229,-887318.5204,-632079.2578,4,Inf,197.0555556,11935.5,20,13,Inf
48231,-7338.486683,-490641.6798,0,Inf,134.5263158,2386.37,8,4,Inf
48233,-479136.7008,-172442.2056,0,Inf,210.5,2319.43,10,6,Inf
48235,-472407.002,-680105.3757,0,Inf,151.25,2722.28,10,5,Inf
48237,-201085.5198,-474996.1846,1,Inf,154.375,2395.49,8,4,Inf
48239,-56259.30285,-953311.0826,0,Inf,91.88235294,2223.94,9,3,Inf
48241,188727.8708,-752688.4687,0,Inf,116.1428571,2507.49,11,5,Inf
48243,-776756.5549,-724612.4678,15,Inf,186.9111111,5855.84,19,12,Inf
48245,178321.3306,-849010.0063,0,Inf,91.78947368,2643.58,8,3,Inf
48247,-269120.7288,-1159549.914,0,Inf,84.04,3077.05,15,5,Inf
48249,-207135.89,-1086441.376,0,Inf,86.21052632,2235.88,15,5,Inf
48251,-127553.8844,-571604.3285,0,Inf,135.6875,1886.56,8,4,Inf
48253,-361252.4586,-525277.0847,0,Inf,154.5,2441.07,9,5,Inf
48255,-181603.0117,-956925.5151,0,Inf,112.4,1957.39,11,5,Inf
48257,-27271.00519,-547964.6501,0,Inf,137.7894737,2152.73,8,4,Inf
48259,-261463.2868,-839762.9196,112,Inf,138.25,1709.09,11,5,Inf
48261,-170464.9676,-1175357.465,0,Inf,78.51515152,3764.55,15,5,Inf
48263,-442488.3971,-472062.5954,0,Inf,178.625,2324.06,9,5,Inf
48265,-322447.1875,-824884.3276,55,Inf,140.2857143,2870.25,11,5,Inf
48267,-359069.8434,-776247.5968,70,Inf,160.3076923,3239.95,9,4,Inf
48269,-392019.1382,-425874.7374,0,Inf,177.1111111,2364.67,9,5,Inf
48271,-428653.4297,-899334.0988,35,Inf,107.6,3498.06,13,6,Inf
48273,-171787.4853,-1120947.034,0,Inf,79,2504.84,15,5,Inf
48275,-344646.0356,-428794.4525,0,Inf,172,2238.86,9,5,Inf
48277,39790.22539,-428800.1712,0,Inf,129.0588235,2359.31,11,6,Inf
48279,-581457.5113,-364700.7394,0,Inf,208.8,2634.95,11,5,Inf
48281,-212611.8571,-701767.9643,3,Inf,149.8333333,1837.96,9,5,Inf
48283,-304695.7537,-1015766.092,0,Inf,103.0666667,3859.83,13,5,Inf
48285,-90285.76887,-905195.636,0,Inf,99.3,2528.24,11,4,Inf
48287,-92674.58119,-801881.8664,0,Inf,125.8333333,1603.18,9,4,Inf
48289,403.641801,-693693.7951,0,Inf,138.1904762,2688.54,9,4,Inf
48291,114186.1396,-819773.4887,0,Inf,110.5,3078.55,10,4,Inf
48293,-54822.04077,-665521.2336,0,Inf,134.7368421,2423.57,9,4,Inf
48295,-380319.3445,-128399.7941,0,Inf,212,2406.77,10,6,Inf
48297,-208533.4936,-1018037.649,0,Inf,93.26315789,2833.93,13,5,Inf
48299,-255006.9324,-755463.0425,34,Inf,139.45,2650.37,9,5,Inf
48301,-713936.9935,-603238.0843,0,Inf,172.3333333,1790.45,17,10,Inf
48303,-536032.9564,-418940.84,3,Inf,196.1176471,2333.53,10,5,Inf
48305,-538609.0857,-467287.569,0,Inf,187.8421053,2315.27,11,6,Inf
48307,-317291.9489,-696840.4208,1,Inf,148.05,2791.45,8,4,Inf
48309,-113492.4179,-663657.5318,0,Inf,133.1428571,2702.05,9,4,Inf
48311,-252432.9047,-1016855.133,0,Inf,100.6666667,2963.26,12,5,Inf
48313,5549.823071,-730514.0082,0,Inf,126.5555556,1162.35,9,4,Inf
48315,152871.3211,-524772.5373,0,Inf,142,1115.51,11,5,Inf
48317,-557176.2602,-563440.2384,0,Inf,167.2941176,2371.98,12,6,Inf
48319,-308100.9257,-752336.5299,26,Inf,151.125,2423.84,8,4,Inf
48321,1010.10812,-965213.6323,0,Inf,83.13043478,3209.1,9,3,Inf
48323,-421809.5174,-967866.3522,0,Inf,99.63333333,3365.83,14,6,Inf
48325,-302075.676,-903916.2344,46,Inf,113.4,3455.18,12,5,Inf
48327,-363208.3526,-730826.9347,10,Inf,155.2631579,2429.66,8,4,Inf
48329,-567762.4772,-611550.4564,0,Inf,161.5,2335.02,16,8,Inf
48331,-94309.4745,-750304.7248,0,Inf,113.6842105,2642.75,9,4,Inf
48333,-246401.7214,-668245.678,0,Inf,153.4285714,1917.22,8,4,Inf
48335,-460828.3912,-568933.0954,0,Inf,165.2222222,2372.39,9,5,Inf
48337,-158801.2596,-427151.3539,0,Inf,161.25,2367,7,3,Inf
48339,48123.61758,-803489.5543,0,Inf,111.1904762,2861.04,10,4,Inf
48341,-527267.0941,-169856.9547,0,Inf,218.75,2354.89,12,7,Inf
48343,117475.3019,-489780.7739,0,Inf,145,671.756,11,6,Inf
48345,-437667.4674,-372516.2573,0,Inf,175.4090909,2564.08,9,5,Inf
48347,130370.5558,-656551.4492,0,Inf,135.8823529,2538.45,11,5,Inf
48349,-44286.65905,-609534.1154,0,Inf,139.9047619,2835.11,9,4,Inf
48351,214830.8992,-748191.2842,0,Inf,117.5,2385.58,11,5,Inf
48353,-412635.4661,-571557.868,0,Inf,162.65,2363.52,9,5,Inf
48355,-160908.0046,-1087656.024,0,Inf,68,2224.11,14,5,Inf
48357,-428479.5916,-126021.2021,0,Inf,220.5555556,2376.72,10,6,Inf
48359,-594041.9618,-213960.3037,0,Inf,225.0344828,3893.31,12,6,Inf
48361,201917.5301,-821495.5689,0,Inf,106,975.591,8,3,Inf
48363,-215715.1091,-528010.9722,1,Inf,152.4210526,2594.41,7,3,Inf
48365,159301.0474,-595700.6996,0,Inf,138.3333333,2151,11,5,Inf
48367,-168086.7031,-526704.0813,0,Inf,146.4117647,2361.16,8,4,Inf
48369,-617337.1155,-310511.7719,0,Inf,223.875,2291.39,11,5,Inf
48371,-641075.3556,-727621.9465,0,Inf,155.3829787,12417.5,20,11,Inf
48373,111942.0338,-747320.9111,0,Inf,121.9047619,2767.19,10,4,Inf
48375,-530378.7336,-218606.5648,0,Inf,221.0555556,2387.85,12,7,Inf
48377,-792969.803,-803849.6455,0,Inf,178.3815789,10024.7,19,12,Inf
48379,21601.47765,-518486.2968,0,Inf,149.3333333,507.196,8,4,Inf
48381,-533687.0853,-267234.0463,24,Inf,219.2222222,2391.34,11,6,Inf
48383,-523229.6162,-670378.5079,0,Inf,158.0416667,3047.47,12,6,Inf
48385,-368851.1463,-848416.2492,31,Inf,134.6666667,1803.64,10,4,Inf
48387,87440.6585,-434386.6115,0,Inf,149.4736842,2690.29,12,7,Inf
48389,-728964.2269,-661245.1803,1,Inf,168.12,6757.1,19,11,Inf
48391,-114209.7364,-1022851.617,0,Inf,89.16666667,2180.82,10,4,Inf
48393,-430740.3385,-175254.0962,0,Inf,209.5625,2395.09,9,5,Inf
48395,-48921.78096,-723043.7287,0,Inf,123.1764706,2343.01,9,4,Inf
48397,-38210.06351,-514048.3183,0,Inf,130.5,353.202,8,4,Inf
48399,-374027.509,-625333.4742,0,Inf,158.7894737,2662.15,8,4,Inf
48401,116970.2729,-601661.2183,0,Inf,136.3888889,2362.97,11,5,Inf
48403,204141.163,-686247.8878,0,Inf,120.6666667,1560.46,11,5,Inf
48405,173357.4957,-680543.7887,0,Inf,118,1500.11,11,5,Inf
48407,81076.02185,-772178.2308,0,Inf,120.4545455,1589.33,9,3,Inf
48409,-151449.9094,-1056145.891,1,Inf,78.14285714,1773.73,14,5,Inf
48411,-267253.6656,-705400.8222,216,Inf,147.2,2921.86,8,4,Inf
48413,-432500.0807,-727340.7636,0,Inf,154.7037037,3386.72,10,5,Inf
48415,-457816.9127,-519876.0797,1,Inf,165.125,2359.85,9,5,Inf
48417,-312459.6071,-527441.8725,0,Inf,157.2222222,2371.66,9,5,Inf
48419,174139.6315,-636454.4664,0,Inf,142.3157895,2110.76,11,5,Inf
48421,-524238.9037,-120700.5245,0,Inf,229.2105263,2388.57,11,6,Inf
48423,68812.77746,-573000.235,0,Inf,131.2105263,2417.19,12,6,Inf
48425,-166092.6337,-590074.5636,0,Inf,146.3333333,438.662,7,3,Inf
48427,-275856.9639,-1213414.944,0,Inf,74.08,3322.28,16,5,Inf
48429,-264246.0616,-529049.9614,0,Inf,156.8888889,2383.74,8,4,Inf
48431,-475718.9002,-621548.9273,0,Inf,177.0625,2391.39,9,5,Inf
48433,-394022.2582,-474676.9409,6,Inf,177.5789474,2387.04,10,6,Inf
48435,-434597.8069,-771619.6482,42,Inf,157.4642857,3770.76,10,5,Inf
48437,-521961.8831,-316770.7406,0,Inf,213.85,2333.69,10,5,Inf
48439,-120294.5866,-528288.5958,0,Inf,124.8125,2323.29,8,4,Inf
48441,-364406.5366,-574071.6943,0,Inf,154.125,2365.2,9,5,Inf
48443,-583704.6605,-793610.1962,1,Inf,149.1555556,6188.93,19,9,Inf
48445,-586636.234,-464497.8269,0,Inf,189.375,2308.66,14,8,Inf
48447,-297592.2771,-478641.3805,0,Inf,169.3,2371.54,9,5,Inf
48449,95663.3092,-479239.3739,0,Inf,147.8888889,1057.61,11,6,Inf
48451,-422090.6891,-670978.7733,0,Inf,163.6571429,4071.1,9,5,Inf
48453,-171003.3859,-798552.6651,345,Inf,121.5714286,2665.91,10,5,Inf
48455,82451.41874,-715974.453,0,Inf,126.2857143,1762.28,10,4,Inf
48457,154974.1764,-750364.8302,0,Inf,117.8235294,2428.42,10,4,Inf
48459,98667.3887,-532087.4721,0,Inf,149.7272727,1511.09,11,5,Inf
48461,-572314.749,-667086.1384,0,Inf,159.4090909,3199.78,16,8,Inf
48463,-365345.804,-901413.0564,69,Inf,121.7142857,4035.59,12,5,Inf
48465,-496664.7264,-835187.8918,122,Inf,132.8135593,8225.59,17,9,Inf
48467,15183.39923,-551597.7503,0,Inf,138.3888889,2262.87,9,4,Inf
48469,-94714.56016,-969836.107,0,Inf,92.5,2246.49,11,4,Inf
48471,41432.08098,-754250.1048,0,Inf,113.4375,2178.3,10,4,Inf
48473,2070.593942,-836329.2843,0,Inf,101.3,1232.71,10,4,Inf
48475,-671784.7973,-644621.8765,1,Inf,166.25,2198.37,17,9,Inf
48477,-37964.8593,-813700.3845,0,Inf,126.0769231,1631.47,9,4,Inf
